id,datetime,latitude,longitude,maximumwind
EP152001,"2001101012","14.1","-99.2",30
EP152001,"2001101018","14.0","-100.6",30
EP152001,"2001101100","14.4","-102.0",30
EP152001,"2001101106","14.7","-103.3",35
EP152001,"2001101112","15.2","-104.7",40
EP152001,"2001101118","15.7","-105.9",45
EP152001,"2001101200","15.9","-107.3",45
EP152001,"2001101206","15.7","-108.4",40
EP152001,"2001101212","15.4","-109.5",30
EP152001,"2001101218","14.9","-110.5",30
EP152001,"2001101300","14.8","-111.2",30
EP152001,"2001101306","14.6","-111.9",30
EP152001,"2001101312","14.3","-112.6",30
EP152001,"2001101318","14.1","-113.0",30
EP152001,"2001101400","13.9","-113.3",30
EP152001,"2001101406","13.9","-113.6",30
EP152001,"2001101412","14.0","-113.8",30
EP152001,"2001101418","14.3","-113.9",30
EP152001,"2001101500","14.7","-114.1",30
EP152001,"2001101506","15.3","-114.4",35
EP152001,"2001101512","15.9","-114.8",35
EP152001,"2001101518","16.5","-115.3",35
EP152001,"2001101600","17.1","-115.9",40
EP152001,"2001101606","17.5","-116.9",45
EP152001,"2001101612","18.0","-118.1",50
EP152001,"2001101618","18.6","-119.3",45
EP152001,"2001101700","19.2","-120.2",45
EP152001,"2001101706","19.8","-120.8",40
EP152001,"2001101712","20.5","-121.3",35
EP152001,"2001101718","21.1","-121.6",30
EP152001,"2001101800","21.8","-121.8",25
EP162001,"2001102012","11.0","-125.0",30
EP162001,"2001102018","11.6","-126.4",35
EP162001,"2001102100","12.1","-127.5",40
EP162001,"2001102106","12.6","-128.5",45
EP162001,"2001102112","13.3","-129.6",55
EP162001,"2001102118","13.9","-130.6",65
EP162001,"2001102200","14.5","-131.4",75
EP162001,"2001102206","15.1","-132.2",70
EP162001,"2001102212","15.5","-133.3",70
EP162001,"2001102218","15.9","-134.2",65
EP162001,"2001102300","16.1","-135.2",60
EP162001,"2001102306","16.2","-136.4",55
EP162001,"2001102312","16.3","-138.1",40
EP162001,"2001102318","16.3","-139.6",35
EP162001,"2001102400","16.4","-141.2",30
EP162001,"2001102406","16.5","-142.4",30
EP162001,"2001102412","16.7","-143.5",30
EP162001,"2001102418","16.9","-144.4",30
EP162001,"2001102500","16.9","-145.5",30
EP162001,"2001102506","16.9","-146.5",25
EP172001,"2001103100","12.1","-122.8",30
EP172001,"2001103106","12.5","-123.9",35
EP172001,"2001103112","13.0","-124.8",35
EP172001,"2001103118","13.4","-125.8",40
EP172001,"2001110100","14.1","-126.8",50
EP172001,"2001110106","14.6","-127.7",50
EP172001,"2001110112","15.1","-128.2",55
EP172001,"2001110118","15.8","-128.4",65
EP172001,"2001110200","16.5","-128.6",75
EP172001,"2001110206","17.0","-128.8",75
EP172001,"2001110212","17.5","-129.2",65
EP172001,"2001110218","17.9","-129.5",60
EP172001,"2001110300","18.3","-130.2",45
EP172001,"2001110306","18.5","-131.0",35
EP172001,"2001110312","18.7","-131.8",30
EP172001,"2001110318","18.8","-132.5",30
EP012002,"2002052418","11.2","-101.2",30
EP012002,"2002052500","11.4","-101.4",30
EP012002,"2002052506","11.4","-101.7",30
EP012002,"2002052512","11.4","-102.3",30
EP012002,"2002052518","10.9","-103.2",30
EP012002,"2002052600","10.8","-103.7",30
EP012002,"2002052606","10.7","-104.2",30
EP012002,"2002052612","10.7","-104.9",35
EP012002,"2002052618","10.7","-105.7",35
EP012002,"2002052700","10.7","-106.5",35
EP012002,"2002052706","10.8","-107.7",35
EP012002,"2002052712","10.9","-108.6",40
EP012002,"2002052718","11.2","-109.5",45
EP012002,"2002052800","11.4","-110.4",50
EP012002,"2002052806","11.6","-111.2",55
EP012002,"2002052812","11.8","-112.5",60
EP012002,"2002052818","12.1","-113.5",65
EP012002,"2002052900","12.4","-113.9",70
EP012002,"2002052906","13.0","-114.5",75
EP012002,"2002052912","13.5","-115.0",80
EP012002,"2002052918","13.9","-115.4",85
EP012002,"2002053000","14.6","-115.4",90
EP012002,"2002053006","15.3","-115.4",100
EP012002,"2002053012","16.1","-115.3",100
EP012002,"2002053018","16.9","-115.2",95
EP012002,"2002053100","17.6","-115.1",85
EP012002,"2002053106","18.0","-115.4",75
EP012002,"2002053112","18.0","-115.7",60
EP012002,"2002053118","17.9","-115.8",50
EP012002,"2002060100","17.7","-115.8",35
EP012002,"2002060106","17.8","-115.7",30
EP012002,"2002060112","17.8","-115.7",25
EP022002,"2002060812","16.1","-102.4",25
EP022002,"2002060818","16.5","-103.1",30
EP022002,"2002060900","16.6","-103.8",40
EP022002,"2002060906","16.8","-104.1",50
EP022002,"2002060912","16.9","-104.2",50
EP022002,"2002060918","17.1","-104.3",50
EP022002,"2002061000","17.2","-104.2",45
EP022002,"2002061006","17.3","-104.1",40
EP022002,"2002061012","17.3","-103.9",35
EP022002,"2002061018","17.1","-103.7",30
EP022002,"2002061100","17.1","-103.6",30
EP022002,"2002061106","17.1","-103.5",25
EP022002,"2002061112","17.1","-103.3",25
EP022002,"2002061118","17.0","-103.2",20
EP022002,"2002061200","16.8","-102.7",20
EP032002,"2002062712","11.8","-121.9",30
EP032002,"2002062718","12.1","-123.2",30
EP032002,"2002062800","12.3","-124.4",30
EP032002,"2002062806","12.3","-125.7",30
EP032002,"2002062812","12.2","-127.0",30
EP032002,"2002062818","12.3","-128.8",30
EP032002,"2002062900","12.5","-131.4",25
EP032002,"2002062906","12.8","-133.1",25
EP042002,"2002070912","11.5","-100.3",30
EP042002,"2002070918","12.0","-101.7",30
EP042002,"2002071000","12.4","-103.3",25
EP042002,"2002071006","12.8","-104.7",25
EP042002,"2002071012","13.0","-106.0",25
EP042002,"2002071018","13.3","-107.3",25
EP042002,"2002071100","14.0","-108.6",25
EP042002,"2002071106","14.2","-109.6",25
EP042002,"2002071112","14.3","-110.5",30
EP042002,"2002071118","14.3","-111.5",30
EP042002,"2002071200","14.2","-112.5",30
EP042002,"2002071206","14.2","-113.6",35
EP042002,"2002071212","14.2","-114.6",35
EP042002,"2002071218","14.1","-115.2",40
EP042002,"2002071300","14.1","-115.7",40
EP042002,"2002071306","14.3","-116.1",40
EP042002,"2002071312","14.6","-116.6",45
EP042002,"2002071318","15.0","-117.1",45
EP042002,"2002071400","15.7","-117.5",45
EP042002,"2002071406","16.2","-117.6",50
EP042002,"2002071412","16.6","-117.8",55
EP042002,"2002071418","17.1","-117.9",50
EP042002,"2002071500","17.5","-118.0",45
EP042002,"2002071506","17.9","-118.5",35
EP042002,"2002071512","18.5","-119.4",30
EP042002,"2002071518","19.1","-119.8",30
EP042002,"2002071600","19.4","-120.4",30
EP042002,"2002071606","19.7","-121.1",25
EP042002,"2002071612","19.8","-121.9",25
EP042002,"2002071618","20.0","-122.7",25
EP052002,"2002072012","13.2","-106.4",30
EP052002,"2002072018","13.7","-106.8",40
EP052002,"2002072100","14.5","-107.2",45
EP052002,"2002072106","15.3","-107.6",50
EP052002,"2002072112","16.1","-108.4",55
EP052002,"2002072118","16.6","-109.5",60
EP052002,"2002072200","17.0","-110.3",65
EP052002,"2002072206","17.1","-111.1",75
EP052002,"2002072212","17.2","-112.0",85
EP052002,"2002072218","17.2","-112.7",90
EP052002,"2002072300","17.3","-113.4",90
EP052002,"2002072306","17.4","-114.0",90
EP052002,"2002072312","17.6","-114.7",85
EP052002,"2002072318","18.2","-115.7",80
EP052002,"2002072400","18.8","-117.0",80
EP052002,"2002072406","19.4","-118.4",70
EP052002,"2002072412","20.0","-120.0",65
EP052002,"2002072418","20.5","-121.8",55
EP052002,"2002072500","20.7","-123.8",50
EP052002,"2002072506","20.9","-125.7",45
EP052002,"2002072512","20.8","-127.6",35
EP052002,"2002072518","20.8","-129.4",35
EP052002,"2002072600","21.0","-131.3",30
EP052002,"2002072606","21.2","-133.4",30
EP052002,"2002072612","21.4","-135.3",25
EP052002,"2002072618","21.6","-137.3",25
EP052002,"2002072700","21.6","-139.3",25
EP062002,"2002072306","11.6","-96.7",30
EP062002,"2002072312","11.9","-98.5",35
EP062002,"2002072318","12.2","-100.5",45
EP062002,"2002072400","12.1","-102.3",55
EP062002,"2002072406","12.3","-103.7",70
EP062002,"2002072412","12.7","-105.1",110
EP062002,"2002072418","13.2","-106.6",120
EP062002,"2002072500","13.8","-108.0",130
EP062002,"2002072506","14.3","-109.5",140
EP062002,"2002072512","14.7","-111.0",130
EP062002,"2002072518","15.0","-112.5",115
EP062002,"2002072600","15.1","-113.8",105
EP062002,"2002072606","15.2","-114.9",100
EP062002,"2002072612","15.5","-116.0",100
EP062002,"2002072618","16.0","-117.1",95
EP062002,"2002072700","16.4","-118.2",85
EP062002,"2002072706","16.8","-119.2",75
EP062002,"2002072712","17.3","-120.3",65
EP062002,"2002072718","17.8","-121.4",60
EP062002,"2002072800","18.4","-122.5",55
EP062002,"2002072806","19.0","-123.3",55
EP062002,"2002072812","19.8","-124.1",55
EP062002,"2002072818","20.6","-124.9",50
EP062002,"2002072900","21.5","-125.8",45
EP062002,"2002072906","22.6","-126.5",40
EP062002,"2002072912","23.7","-127.1",35
EP062002,"2002072918","24.8","-127.6",30
EP062002,"2002073000","26.2","-128.0",30
EP062002,"2002073006","27.5","-128.3",30
EP062002,"2002073012","28.6","-128.5",25
EP062002,"2002073018","29.6","-128.6",20
EP062002,"2002073100","30.6","-128.5",20
EP062002,"2002073106","31.5","-128.3",20
EP062002,"2002073112","32.4","-128.0",15
EP062002,"2002073118","33.0","-127.6",15
EP072002,"2002080600","13.0","-118.9",25
EP072002,"2002080606","13.9","-119.8",30
EP072002,"2002080612","14.8","-120.7",30
EP072002,"2002080618","15.6","-121.6",30
EP072002,"2002080700","16.2","-122.6",30
EP072002,"2002080706","17.0","-123.2",30
EP072002,"2002080712","17.9","-123.9",30
EP072002,"2002080718","18.8","-124.8",25
EP072002,"2002080800","19.0","-126.0",25
EP082002,"2002082112","12.8","-106.9",25
EP082002,"2002082118","12.8","-107.7",30
EP082002,"2002082200","12.8","-108.6",35
EP082002,"2002082206","13.0","-109.7",45
EP082002,"2002082212","13.2","-111.0",55
EP082002,"2002082218","13.7","-112.3",65
EP082002,"2002082300","14.2","-113.7",70
EP082002,"2002082306","14.5","-115.1",80
EP082002,"2002082312","14.7","-116.5",90
EP082002,"2002082318","15.0","-117.9",100
EP082002,"2002082400","15.2","-119.2",110
EP082002,"2002082406","15.3","-120.5",120
EP082002,"2002082412","15.7","-121.8",125
EP082002,"2002082418","16.1","-122.9",125
EP082002,"2002082500","16.6","-124.0",120
EP082002,"2002082506","17.2","-125.2",110
EP082002,"2002082512","17.8","-126.5",95
EP082002,"2002082518","18.5","-127.9",90
EP082002,"2002082600","19.4","-129.3",85
EP082002,"2002082606","20.2","-130.7",75
EP082002,"2002082612","20.9","-132.1",60
EP082002,"2002082618","21.4","-133.9",50
EP082002,"2002082700","22.0","-135.6",45
EP082002,"2002082706","22.6","-137.0",40
EP082002,"2002082712","23.4","-138.4",35
EP082002,"2002082718","24.3","-139.8",35
EP082002,"2002082800","25.3","-141.2",30
EP082002,"2002082806","26.3","-142.8",30
EP082002,"2002082812","26.8","-145.0",30
EP082002,"2002082818","27.0","-147.0",30
EP082002,"2002082900","27.3","-149.2",25
EP082002,"2002082906","27.5","-151.3",25
EP082002,"2002082912","27.8","-153.3",25
EP082002,"2002082918","27.9","-154.7",25
EP082002,"2002083000","28.1","-155.4",30
EP082002,"2002083006","28.6","-156.1",30
EP082002,"2002083012","29.3","-156.7",30
EP082002,"2002083018","30.0","-157.3",30
EP082002,"2002083100","30.9","-158.0",30
EP082002,"2002083106","31.9","-159.0",30
EP082002,"2002083112","32.4","-160.5",30
EP082002,"2002083118","32.9","-162.3",30
EP082002,"2002090100","33.3","-163.8",30
EP082002,"2002090106","33.8","-165.0",30
EP082002,"2002090112","34.3","-166.3",30
EP082002,"2002090118","34.6","-167.4",35
EP082002,"2002090200","35.1","-168.4",35
EP082002,"2002090206","35.7","-169.2",35
EP082002,"2002090212","37.2","-170.0",35
EP082002,"2002090218","40.0","-170.3",35
EP082002,"2002090300","43.1","-169.8",35
CP012002,"2002082118","11.1","-139.2",50
CP012002,"2002082200","10.8","-139.2",25
CP012002,"2002082206","10.8","-139.8",25
CP012002,"2002082212","10.7","-141.2",25
CP012002,"2002082218","10.7","-142.7",30
CP012002,"2002082300","10.7","-144.1",30
CP012002,"2002082306","11.1","-145.0",30
CP012002,"2002082312","11.2","-146.1",30
CP012002,"2002082318","11.3","-147.0",30
CP012002,"2002082400","11.5","-148.0",30
CP012002,"2002082406","11.6","-149.0",30
CP012002,"2002082412","11.7","-149.7",30
CP012002,"2002082418","11.8","-150.7",30
CP012002,"2002082500","12.2","-151.5",40
CP012002,"2002082506","12.7","-152.6",55
CP012002,"2002082512","12.8","-153.8",50
CP012002,"2002082518","12.5","-155.1",50
CP012002,"2002082600","12.5","-156.3",50
CP012002,"2002082606","12.6","-157.5",45
CP012002,"2002082612","13.0","-158.9",45
CP012002,"2002082618","13.8","-160.4",35
CP012002,"2002082700","14.6","-162.0",30
CP012002,"2002082706","15.3","-162.9",30
CP012002,"2002082712","15.6","-164.4",30
CP012002,"2002082718","15.8","-166.2",25
CP012002,"2002082800","16.0","-167.5",25
CP012002,"2002082806","16.2","-168.9",25
CP022002,"2002082500","9.8","-157.6",15
CP022002,"2002082506","9.9","-159.1",15
CP022002,"2002082512","10.1","-160.4",15
CP022002,"2002082518","10.3","-161.3",15
CP022002,"2002082600","10.4","-162.0",15
CP022002,"2002082606","10.4","-163.1",25
CP022002,"2002082612","10.4","-164.2",25
CP022002,"2002082618","10.3","-165.4",25
CP022002,"2002082700","10.3","-167.3",30
CP022002,"2002082706","10.2","-168.7",40
CP022002,"2002082712","10.0","-170.9",60
CP022002,"2002082718","10.1","-172.0",60
CP022002,"2002082800","9.7","-173.2",65
CP022002,"2002082806","10.0","-174.4",65
CP022002,"2002082812","10.3","-175.3",75
CP022002,"2002082818","10.5","-176.4",75
CP022002,"2002082900","10.7","-177.5",75
CP022002,"2002082906","10.9","-178.0",90
CP022002,"2002082912","11.2","-178.4",90
CP022002,"2002082918","11.7","-179.2",100
CP022002,"2002083000","12.1","-179.9",110
EP092002,"2002082600","14.7","-110.4",30
EP092002,"2002082606","14.5","-111.2",30
EP092002,"2002082612","14.4","-112.0",30
EP092002,"2002082618","14.2","-112.7",30
EP092002,"2002082700","14.0","-113.2",35
EP092002,"2002082706","13.9","-113.7",40
EP092002,"2002082712","13.9","-114.3",50
EP092002,"2002082718","14.1","-114.9",60
EP092002,"2002082800","14.6","-115.5",60
EP092002,"2002082806","15.2","-116.1",60
EP092002,"2002082812","15.9","-116.9",60
EP092002,"2002082818","16.4","-117.9",60
EP092002,"2002082900","16.9","-118.9",60
EP092002,"2002082906","17.5","-119.6",55
EP092002,"2002082912","18.0","-120.1",45
EP092002,"2002082918","18.5","-120.8",40
EP092002,"2002083000","19.1","-121.5",35
EP092002,"2002083006","19.6","-122.1",35
EP092002,"2002083012","20.2","-122.7",30
EP092002,"2002083018","20.8","-123.4",30
EP092002,"2002083100","21.4","-124.1",25
EP092002,"2002083106","22.3","-124.9",25
EP092002,"2002083112","23.3","-125.1",25
EP092002,"2002083118","24.1","-125.6",25
EP092002,"2002090100","24.5","-126.5",20
EP092002,"2002090106","24.9","-127.0",20
EP102002,"2002083006","13.5","-103.1",30
EP102002,"2002083012","13.9","-103.4",40
EP102002,"2002083018","14.2","-104.0",45
EP102002,"2002083100","14.7","-104.8",55
EP102002,"2002083106","15.1","-105.8",65
EP102002,"2002083112","15.3","-106.9",85
EP102002,"2002083118","15.7","-107.8",100
EP102002,"2002090100","16.5","-108.8",115
EP102002,"2002090106","16.7","-110.1",130
EP102002,"2002090112","17.2","-111.1",140
EP102002,"2002090118","17.7","-112.2",140
EP102002,"2002090200","17.9","-113.3",135
EP102002,"2002090206","18.2","-114.3",115
EP102002,"2002090212","18.4","-115.4",110
EP102002,"2002090218","18.6","-116.3",105
EP102002,"2002090300","18.7","-117.3",95
EP102002,"2002090306","18.8","-118.3",90
EP102002,"2002090312","18.9","-119.3",85
EP102002,"2002090318","19.2","-120.1",80
EP102002,"2002090400","19.5","-120.8",70
EP102002,"2002090406","20.2","-121.6",65
EP102002,"2002090412","20.7","-122.1",55
EP102002,"2002090418","21.1","-122.8",50
EP102002,"2002090500","21.5","-123.3",40
EP102002,"2002090506","21.8","-123.7",35
EP102002,"2002090512","22.3","-124.1",30
EP102002,"2002090518","22.8","-124.4",30
EP102002,"2002090600","23.3","-124.4",30
EP102002,"2002090606","23.7","-124.5",25
EP102002,"2002090612","24.0","-124.6",25
EP102002,"2002090618","24.5","-124.7",20
EP112002,"2002090518","18.9","-107.2",25
EP112002,"2002090600","19.6","-108.0",30
EP112002,"2002090606","20.1","-108.8",30
EP112002,"2002090612","20.6","-109.7",30
EP112002,"2002090618","21.2","-110.6",30
EP112002,"2002090700","21.4","-111.3",30
EP112002,"2002090706","21.4","-111.8",30
EP112002,"2002090712","21.1","-112.3",30
EP112002,"2002090718","20.7","-113.0",25
EP112002,"2002090800","20.9","-113.4",25
EP112002,"2002090806","21.3","-113.7",25
EP112002,"2002090812","21.9","-113.9",25
EP112002,"2002090818","22.3","-114.0",25
EP112002,"2002090900","22.9","-114.1",25
EP112002,"2002090906","23.7","-113.8",25
EP112002,"2002090912","24.1","-113.6",25
EP112002,"2002090918","24.4","-113.7",25
EP112002,"2002091000","24.6","-113.7",20
EP122002,"2002091506","15.2","-103.8",25
EP122002,"2002091512","15.6","-104.6",25
EP122002,"2002091518","16.2","-105.5",30
EP122002,"2002091600","16.9","-106.8",40
EP122002,"2002091606","17.7","-107.8",40
EP122002,"2002091612","18.4","-109.0",45
EP122002,"2002091618","19.2","-110.4",45
EP122002,"2002091700","20.0","-111.6",50
EP122002,"2002091706","20.5","-112.5",55
EP122002,"2002091712","21.1","-113.2",55
EP122002,"2002091718","21.6","-114.0",60
EP122002,"2002091800","21.9","-114.6",60
EP122002,"2002091806","22.1","-114.3",45
EP122002,"2002091812","22.3","-114.1",40
EP122002,"2002091818","22.5","-114.0",35
EP122002,"2002091900","22.7","-113.7",35
EP122002,"2002091906","23.0","-113.3",35
EP122002,"2002091912","23.5","-112.9",35
EP122002,"2002091918","23.8","-112.5",30
EP122002,"2002092000","24.1","-112.6",25
EP122002,"2002092006","24.5","-112.8",25
EP122002,"2002092012","24.9","-113.0",20
EP132002,"2002092500","14.6","-101.8",25
EP132002,"2002092506","15.4","-101.6",30
EP132002,"2002092512","16.1","-101.6",35
EP132002,"2002092518","17.0","-101.9",40
EP132002,"2002092600","18.0","-102.4",40
EP132002,"2002092606","18.7","-103.3",35
EP132002,"2002092612","19.4","-104.3",25
EP142002,"2002102200","11.4","-99.4",30
EP142002,"2002102206","11.5","-100.4",35
EP142002,"2002102212","11.7","-101.4",35
EP142002,"2002102218","12.1","-102.5",35
EP142002,"2002102300","12.6","-103.6",40
EP142002,"2002102306","13.1","-104.6",50
EP142002,"2002102312","13.6","-105.7",60
EP142002,"2002102318","14.2","-106.9",75
EP142002,"2002102400","14.9","-108.0",90
EP142002,"2002102406","15.5","-108.5",105
EP142002,"2002102412","16.4","-108.8",125
EP142002,"2002102418","17.3","-108.8",140
EP142002,"2002102500","18.3","-108.3",145
EP142002,"2002102506","19.3","-107.5",145
EP142002,"2002102512","20.4","-106.5",130
EP142002,"2002102518","22.1","-105.1",100
EP142002,"2002102600","23.7","-103.5",35
EP152002,"2002102218","11.0","-130.5",30
EP152002,"2002102300","11.8","-130.5",30
EP152002,"2002102306","11.8","-130.5",35
EP152002,"2002102312","12.7","-131.0",40
EP152002,"2002102318","12.3","-131.5",40
EP152002,"2002102400","12.4","-132.4",40
EP152002,"2002102406","12.6","-133.2",40
EP152002,"2002102412","12.3","-134.5",35
EP152002,"2002102418","12.3","-135.5",30
EP152002,"2002102500","12.5","-136.8",30
EP152002,"2002102506","12.5","-137.7",30
EP152002,"2002102512","12.5","-138.8",30
EP152002,"2002102518","12.6","-139.7",30
EP152002,"2002102600","12.7","-140.5",30
EP152002,"2002102606","12.8","-141.2",30
EP152002,"2002102612","13.0","-142.0",30
EP152002,"2002102618","12.5","-143.0",30
EP152002,"2002102700","12.3","-143.7",30
EP152002,"2002102706","12.3","-143.9",30
EP152002,"2002102712","12.5","-144.0",30
